claimId,contractId,accidentDate,declarationDate,developmentMonth,viewDate,paidAmount,caseReserve,incurredAmount,claimType,claimStatus
CLM_2023_00390,MRH_2022_00850,2023-06-26,2023-08-26,13,2024-07-31,32.97,56.489999999999995,89.46,Dégâts des eaux,Ouvert
CLM_2023_00390,MRH_2022_00850,2023-06-26,2023-08-26,14,2024-08-31,35.35,54.77,90.12,Dégâts des eaux,Ouvert
CLM_2023_00390,MRH_2022_00850,2023-06-26,2023-08-26,15,2024-09-30,37.69,53.09,90.78,Dégâts des eaux,Ouvert
CLM_2023_00390,MRH_2022_00850,2023-06-26,2023-08-26,16,2024-10-31,39.99,51.449999999999996,91.44,Dégâts des eaux,Ouvert
CLM_2023_00390,MRH_2022_00850,2023-06-26,2023-08-26,17,2024-11-30,42.26,49.839999999999996,92.1,Dégâts des eaux,Clôturé
CLM_2023_00390,MRH_2022_00850,2023-06-26,2023-08-26,18,2024-12-31,44.5,48.260000000000005,92.76,Dégâts des eaux,Clôturé
CLM_2023_00391,MRH_2022_00853,2023-09-10,2023-11-10,2,2023-11-30,0.0,68.54,68.54,Dégâts des eaux,Ouvert
CLM_2023_00391,MRH_2022_00853,2023-09-10,2023-11-10,3,2023-12-31,4.72,64.49,69.21,Dégâts des eaux,Ouvert
CLM_2023_00391,MRH_2022_00853,2023-09-10,2023-11-10,4,2024-01-31,8.21,61.669999999999995,69.88,Dégâts des eaux,Ouvert
CLM_2023_00391,MRH_2022_00853,2023-09-10,2023-11-10,5,2024-02-29,11.36,59.19,70.55,Dégâts des eaux,Ouvert
CLM_2023_00391,MRH_2022_00853,2023-09-10,2023-11-10,6,2024-03-31,14.3,56.91,71.21,Dégâts des eaux,Ouvert
CLM_2023_00391,MRH_2022_00853,2023-09-10,2023-11-10,7,2024-04-30,17.09,54.78999999999999,71.88,Dégâts des eaux,Ouvert
CLM_2023_00391,MRH_2022_00853,2023-09-10,2023-11-10,8,2024-05-31,19.77,52.78,72.55,Dégâts des eaux,Ouvert
CLM_2023_00391,MRH_2022_00853,2023-09-10,2023-11-10,9,2024-06-30,22.37,50.849999999999994,73.22,Dégâts des eaux,Ouvert
CLM_2023_00391,MRH_2022_00853,2023-09-10,2023-11-10,10,2024-07-31,24.89,48.989999999999995,73.88,Dégâts des eaux,Clôturé
CLM_2023_00391,MRH_2022_00853,2023-09-10,2023-11-10,11,2024-08-31,27.35,47.199999999999996,74.55,Dégâts des eaux,Clôturé
CLM_2023_00391,MRH_2022_00853,2023-09-10,2023-11-10,12,2024-09-30,29.75,45.47,75.22,Dégâts des eaux,Clôturé
CLM_2023_00391,MRH_2022_00853,2023-09-10,2023-11-10,13,2024-10-31,32.11,43.78,75.89,Dégâts des eaux,Clôturé
CLM_2023_00391,MRH_2022_00853,2023-09-10,2023-11-10,14,2024-11-30,34.43,42.12,76.55,Dégâts des eaux,Clôturé
CLM_2023_00391,MRH_2022_00853,2023-09-10,2023-11-10,15,2024-12-31,36.7,40.519999999999996,77.22,Dégâts des eaux,Clôturé
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,0,2023-02-28,0.0,124.45,124.45,Dégâts des eaux,Ouvert
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,1,2023-03-31,9.09,116.67,125.76,Dégâts des eaux,Ouvert
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,2,2023-04-30,15.82,111.24000000000001,127.06,Dégâts des eaux,Ouvert
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,3,2023-05-31,21.88,106.49000000000001,128.37,Dégâts des eaux,Ouvert
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,4,2023-06-30,27.54,102.13,129.67,Dégâts des eaux,Ouvert
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,5,2023-07-31,32.92,98.05999999999999,130.98,Dégâts des eaux,Ouvert
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,6,2023-08-31,38.09,94.19,132.28,Dégâts des eaux,Ouvert
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,7,2023-09-30,43.09,90.5,133.59,Dégâts des eaux,Ouvert
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,8,2023-10-31,47.95,86.93999999999998,134.89,Dégâts des eaux,Ouvert
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,9,2023-11-30,52.69,83.50999999999999,136.2,Dégâts des eaux,Ouvert
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,10,2023-12-31,57.32,80.18,137.5,Dégâts des eaux,Ouvert
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,11,2024-01-31,61.86,76.95,138.81,Dégâts des eaux,Ouvert
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,12,2024-02-29,66.32,73.80000000000001,140.12,Dégâts des eaux,Ouvert
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,13,2024-03-31,141.42,0.0,141.42,Dégâts des eaux,Clôturé
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,14,2024-04-30,141.42,0.0,141.42,Dégâts des eaux,Clôturé
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,15,2024-05-31,141.42,0.0,141.42,Dégâts des eaux,Clôturé
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,16,2024-06-30,141.42,0.0,141.42,Dégâts des eaux,Clôturé
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,17,2024-07-31,141.42,0.0,141.42,Dégâts des eaux,Clôturé
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,18,2024-08-31,141.42,0.0,141.42,Dégâts des eaux,Clôturé
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,19,2024-09-30,141.42,0.0,141.42,Dégâts des eaux,Clôturé
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,20,2024-10-31,141.42,0.0,141.42,Dégâts des eaux,Clôturé
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,21,2024-11-30,141.42,0.0,141.42,Dégâts des eaux,Clôturé
CLM_2023_00392,MRH_2022_00861,2023-02-12,2023-02-12,22,2024-12-31,141.42,0.0,141.42,Dégâts des eaux,Clôturé
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,1,2023-09-30,0.0,50.15,50.15,Dégâts des eaux,Ouvert
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,2,2023-10-31,3.26,47.35,50.61,Dégâts des eaux,Clôturé
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,3,2023-11-30,5.68,45.38,51.06,Dégâts des eaux,Clôturé
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,4,2023-12-31,7.86,43.660000000000004,51.52,Dégâts des eaux,Clôturé
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,5,2024-01-31,9.9,42.07,51.97,Dégâts des eaux,Clôturé
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,6,2024-02-29,11.83,40.6,52.43,Dégâts des eaux,Clôturé
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,7,2024-03-31,13.69,39.190000000000005,52.88,Dégâts des eaux,Clôturé
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,8,2024-04-30,15.49,37.85,53.34,Dégâts des eaux,Clôturé
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,9,2024-05-31,17.23,36.56999999999999,53.8,Dégâts des eaux,Clôturé
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,10,2024-06-30,18.94,35.31,54.25,Dégâts des eaux,Clôturé
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,11,2024-07-31,20.6,34.11,54.71,Dégâts des eaux,Clôturé
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,12,2024-08-31,22.23,32.92999999999999,55.16,Dégâts des eaux,Clôturé
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,13,2024-09-30,23.84,31.779999999999998,55.62,Dégâts des eaux,Clôturé
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,14,2024-10-31,25.41,30.669999999999998,56.08,Dégâts des eaux,Clôturé
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,15,2024-11-30,26.96,29.57,56.53,Dégâts des eaux,Clôturé
CLM_2023_00393,MRH_2022_00863,2023-08-19,2023-09-19,16,2024-12-31,56.99,0.0,56.99,Dégâts des eaux,Clôturé
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,0,2023-09-30,0.0,105.97,105.97,Dégâts des eaux,Ouvert
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,1,2023-10-31,7.29,99.72,107.01,Dégâts des eaux,Ouvert
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,2,2023-11-30,12.69,95.35000000000001,108.04,Dégâts des eaux,Ouvert
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,3,2023-12-31,17.56,91.50999999999999,109.07,Dégâts des eaux,Ouvert
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,4,2024-01-31,22.1,88.0,110.1,Dégâts des eaux,Ouvert
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,5,2024-02-29,26.42,84.71,111.13,Dégâts des eaux,Ouvert
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,6,2024-03-31,30.57,81.6,112.17,Dégâts des eaux,Ouvert
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,7,2024-04-30,34.58,78.62,113.2,Dégâts des eaux,Ouvert
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,8,2024-05-31,38.48,75.75,114.23,Dégâts des eaux,Ouvert
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,9,2024-06-30,42.28,72.98,115.26,Dégâts des eaux,Ouvert
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,10,2024-07-31,46.0,70.3,116.3,Dégâts des eaux,Ouvert
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,11,2024-08-31,49.65,67.68,117.33,Dégâts des eaux,Ouvert
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,12,2024-09-30,53.23,65.13,118.36,Dégâts des eaux,Ouvert
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,13,2024-10-31,56.75,62.64,119.39,Dégâts des eaux,Ouvert
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,14,2024-11-30,120.42,0.0,120.42,Dégâts des eaux,Clôturé
CLM_2023_00394,MRH_2022_00864,2023-09-05,2023-09-05,15,2024-12-31,120.42,0.0,120.42,Dégâts des eaux,Clôturé
CLM_2023_00395,MRH_2022_00866,2023-11-24,2024-01-24,2,2024-01-31,0.0,588.56,588.56,Incendie,Ouvert
CLM_2023_00395,MRH_2022_00866,2023-11-24,2024-01-24,3,2024-02-29,40.49,553.8,594.29,Incendie,Ouvert
CLM_2023_00395,MRH_2022_00866,2023-11-24,2024-01-24,4,2024-03-31,70.5,529.52,600.02,Incendie,Ouvert
CLM_2023_00395,MRH_2022_00866,2023-11-24,2024-01-24,5,2024-04-30,97.51,508.24,605.75,Incendie,Ouvert
CLM_2023_00395,MRH_2022_00866,2023-11-24,2024-01-24,6,2024-05-31,122.75,488.74,611.49,Incendie,Ouvert
CLM_2023_00395,MRH_2022_00866,2023-11-24,2024-01-24,7,2024-06-30,146.74,470.48,617.22,Incendie,Ouvert
CLM_2023_00395,MRH_2022_00866,2023-11-24,2024-01-24,8,2024-07-31,169.78,453.1700000000001,622.95,Incendie,Ouvert
CLM_2023_00395,MRH_2022_00866,2023-11-24,2024-01-24,9,2024-08-31,192.07,436.60999999999996,628.68,Incendie,Ouvert
CLM_2023_00395,MRH_2022_00866,2023-11-24,2024-01-24,10,2024-09-30,213.72,420.69999999999993,634.42,Incendie,Ouvert
CLM_2023_00395,MRH_2022_00866,2023-11-24,2024-01-24,11,2024-10-31,234.84,405.30999999999995,640.15,Incendie,Ouvert
CLM_2023_00395,MRH_2022_00866,2023-11-24,2024-01-24,12,2024-11-30,255.49,390.39,645.88,Incendie,Ouvert
CLM_2023_00395,MRH_2022_00866,2023-11-24,2024-01-24,13,2024-12-31,275.73,375.89,651.62,Incendie,Ouvert
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,1,2023-02-28,0.0,186.41,186.41,Dégâts des eaux,Ouvert
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,2,2023-03-31,13.61,174.75,188.36,Dégâts des eaux,Ouvert
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,3,2023-04-30,23.69,166.63,190.32,Dégâts des eaux,Ouvert
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,4,2023-05-31,32.77,159.5,192.27,Dégâts des eaux,Ouvert
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,5,2023-06-30,41.25,152.98,194.23,Dégâts des eaux,Ouvert
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,6,2023-07-31,49.31,146.87,196.18,Dégâts des eaux,Ouvert
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,7,2023-08-31,57.06,141.07999999999998,198.14,Dégâts des eaux,Ouvert
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,8,2023-09-30,64.55,135.55,200.1,Dégâts des eaux,Ouvert
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,9,2023-10-31,71.82,130.23000000000002,202.05,Dégâts des eaux,Ouvert
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,10,2023-11-30,78.92,125.08999999999999,204.01,Dégâts des eaux,Ouvert
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,11,2023-12-31,85.86,120.10000000000001,205.96,Dégâts des eaux,Ouvert
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,12,2024-01-31,92.66,115.25999999999999,207.92,Dégâts des eaux,Ouvert
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,13,2024-02-29,99.34,110.53,209.87,Dégâts des eaux,Ouvert
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,14,2024-03-31,211.83,0.0,211.83,Dégâts des eaux,Clôturé
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,15,2024-04-30,211.83,0.0,211.83,Dégâts des eaux,Clôturé
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,16,2024-05-31,211.83,0.0,211.83,Dégâts des eaux,Clôturé
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,17,2024-06-30,211.83,0.0,211.83,Dégâts des eaux,Clôturé
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,18,2024-07-31,211.83,0.0,211.83,Dégâts des eaux,Clôturé
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,19,2024-08-31,211.83,0.0,211.83,Dégâts des eaux,Clôturé
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,20,2024-09-30,211.83,0.0,211.83,Dégâts des eaux,Clôturé
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,21,2024-10-31,211.83,0.0,211.83,Dégâts des eaux,Clôturé
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,22,2024-11-30,211.83,0.0,211.83,Dégâts des eaux,Clôturé
CLM_2023_00396,MRH_2022_00871,2023-01-08,2023-02-08,23,2024-12-31,211.83,0.0,211.83,Dégâts des eaux,Clôturé
CLM_2023_00397,MRH_2022_00876,2023-12-21,2024-03-21,3,2024-03-31,0.0,224.88,224.88,Vol,Ouvert
CLM_2023_00397,MRH_2022_00876,2023-12-21,2024-03-21,4,2024-04-30,12.65,213.94,226.59,Vol,Ouvert
CLM_2023_00397,MRH_2022_00876,2023-12-21,2024-03-21,5,2024-05-31,22.03,206.26,228.29,Vol,Ouvert
CLM_2023_00397,MRH_2022_00876,2023-12-21,2024-03-21,6,2024-06-30,30.47,199.52,229.99,Vol,Ouvert
CLM_2023_00397,MRH_2022_00876,2023-12-21,2024-03-21,7,2024-07-31,38.36,193.33999999999997,231.7,Vol,Ouvert
CLM_2023_00397,MRH_2022_00876,2023-12-21,2024-03-21,8,2024-08-31,45.86,187.54000000000002,233.4,Vol,Ouvert
CLM_2023_00397,MRH_2022_00876,2023-12-21,2024-03-21,9,2024-09-30,53.06,182.04,235.1,Vol,Ouvert
CLM_2023_00397,MRH_2022_00876,2023-12-21,2024-03-21,10,2024-10-31,60.02,176.79,236.81,Vol,Ouvert
CLM_2023_00397,MRH_2022_00876,2023-12-21,2024-03-21,11,2024-11-30,66.79,171.71999999999997,238.51,Vol,Ouvert
CLM_2023_00397,MRH_2022_00876,2023-12-21,2024-03-21,12,2024-12-31,73.39,166.82,240.21,Vol,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,3,2023-04-30,0.0,93.69,93.69,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,4,2023-05-31,5.79,88.69999999999999,94.49,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,5,2023-06-30,10.09,85.2,95.29,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,6,2023-07-31,13.95,82.14,96.09,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,7,2023-08-31,17.56,79.32,96.88,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,8,2023-09-30,20.99,76.69000000000001,97.68,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,9,2023-10-31,24.29,74.19,98.48,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,10,2023-11-30,27.48,71.8,99.28,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,11,2023-12-31,30.57,69.50999999999999,100.08,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,12,2024-01-31,33.6,67.28,100.88,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,13,2024-02-29,36.55,65.12,101.67,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,14,2024-03-31,39.45,63.019999999999996,102.47,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,15,2024-04-30,42.29,60.98,103.27,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,16,2024-05-31,45.09,58.97999999999999,104.07,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,17,2024-06-30,47.84,57.03,104.87,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,18,2024-07-31,50.55,55.120000000000005,105.67,Dégâts des eaux,Ouvert
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,19,2024-08-31,106.47,0.0,106.47,Dégâts des eaux,Clôturé
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,20,2024-09-30,106.47,0.0,106.47,Dégâts des eaux,Clôturé
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,21,2024-10-31,106.47,0.0,106.47,Dégâts des eaux,Clôturé
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,22,2024-11-30,106.47,0.0,106.47,Dégâts des eaux,Clôturé
CLM_2023_00398,MRH_2022_00878,2023-01-03,2023-04-03,23,2024-12-31,106.47,0.0,106.47,Dégâts des eaux,Clôturé
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,1,2023-02-28,0.0,99.65,99.65,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,2,2023-03-31,6.16,94.34,100.5,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,3,2023-04-30,10.73,90.61999999999999,101.35,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,4,2023-05-31,14.84,87.36,102.2,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,5,2023-06-30,18.68,84.37,103.05,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,6,2023-07-31,22.33,81.57000000000001,103.9,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,7,2023-08-31,25.83,78.92,104.75,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,8,2023-09-30,29.22,76.38,105.6,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,9,2023-10-31,32.52,73.91999999999999,106.44,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,10,2023-11-30,35.73,71.56,107.29,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,11,2023-12-31,38.87,69.27000000000001,108.14,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,12,2024-01-31,41.95,67.03999999999999,108.99,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,13,2024-02-29,44.98,64.86000000000001,109.84,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,14,2024-03-31,47.95,62.739999999999995,110.69,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,15,2024-04-30,50.88,60.660000000000004,111.54,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,16,2024-05-31,53.77,58.62,112.39,Dégâts des eaux,Ouvert
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,17,2024-06-30,113.24,0.0,113.24,Dégâts des eaux,Clôturé
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,18,2024-07-31,113.24,0.0,113.24,Dégâts des eaux,Clôturé
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,19,2024-08-31,113.24,0.0,113.24,Dégâts des eaux,Clôturé
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,20,2024-09-30,113.24,0.0,113.24,Dégâts des eaux,Clôturé
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,21,2024-10-31,113.24,0.0,113.24,Dégâts des eaux,Clôturé
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,22,2024-11-30,113.24,0.0,113.24,Dégâts des eaux,Clôturé
CLM_2023_00399,MRH_2022_00889,2023-01-12,2023-02-12,23,2024-12-31,113.24,0.0,113.24,Dégâts des eaux,Clôturé
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,0,2023-05-31,0.0,76.02,76.02,Dégâts des eaux,Ouvert
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,1,2023-06-30,5.55,71.27,76.82,Dégâts des eaux,Ouvert
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,2,2023-07-31,9.66,67.96000000000001,77.62,Dégâts des eaux,Ouvert
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,3,2023-08-31,13.37,65.03999999999999,78.41,Dégâts des eaux,Ouvert
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,4,2023-09-30,16.82,62.38999999999999,79.21,Dégâts des eaux,Ouvert
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,5,2023-10-31,20.11,59.900000000000006,80.01,Dégâts des eaux,Ouvert
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,6,2023-11-30,23.27,57.540000000000006,80.81,Dégâts des eaux,Ouvert
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,7,2023-12-31,26.32,55.279999999999994,81.6,Dégâts des eaux,Ouvert
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,8,2024-01-31,29.29,53.11000000000001,82.4,Dégâts des eaux,Ouvert
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,9,2024-02-29,32.19,51.010000000000005,83.2,Dégâts des eaux,Ouvert
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,10,2024-03-31,35.02,48.98,84.0,Dégâts des eaux,Clôturé
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,11,2024-04-30,37.79,47.00000000000001,84.79,Dégâts des eaux,Clôturé
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,12,2024-05-31,40.52,45.07,85.59,Dégâts des eaux,Clôturé
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,13,2024-06-30,86.39,0.0,86.39,Dégâts des eaux,Clôturé
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,14,2024-07-31,86.39,0.0,86.39,Dégâts des eaux,Clôturé
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,15,2024-08-31,86.39,0.0,86.39,Dégâts des eaux,Clôturé
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,16,2024-09-30,86.39,0.0,86.39,Dégâts des eaux,Clôturé
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,17,2024-10-31,86.39,0.0,86.39,Dégâts des eaux,Clôturé
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,18,2024-11-30,86.39,0.0,86.39,Dégâts des eaux,Clôturé
CLM_2023_00400,MRH_2022_00889,2023-05-22,2023-05-22,19,2024-12-31,86.39,0.0,86.39,Dégâts des eaux,Clôturé
CLM_2023_00401,MRH_2022_00890,2023-06-22,2023-07-22,1,2023-07-31,0.0,334.52,334.52,Vol,Ouvert
CLM_2023_00401,MRH_2022_00890,2023-06-22,2023-07-22,2,2023-08-31,20.68,316.69,337.37,Vol,Ouvert
CLM_2023_00401,MRH_2022_00890,2023-06-22,2023-07-22,3,2023-09-30,36.01,304.22,340.23,Vol,Ouvert
CLM_2023_00401,MRH_2022_00890,2023-06-22,2023-07-22,4,2023-10-31,49.81,293.27,343.08,Vol,Ouvert
CLM_2023_00401,MRH_2022_00890,2023-06-22,2023-07-22,5,2023-11-30,62.7,283.23,345.93,Vol,Ouvert
CLM_2023_00401,MRH_2022_00890,2023-06-22,2023-07-22,6,2023-12-31,74.95,273.83,348.78,Vol,Ouvert
CLM_2023_00401,MRH_2022_00890,2023-06-22,2023-07-22,7,2024-01-31,86.72,264.90999999999997,351.63,Vol,Ouvert
CLM_2023_00401,MRH_2022_00890,2023-06-22,2023-07-22,8,2024-02-29,98.11,256.37,354.48,Vol,Ouvert
CLM_2023_00401,MRH_2022_00890,2023-06-22,2023-07-22,9,2024-03-31,109.17,248.15999999999997,357.33,Vol,Ouvert
CLM_2023_00401,MRH_2022_00890,2023-06-22,2023-07-22,10,2024-04-30,119.95,240.23000000000002,360.18,Vol,Ouvert
CLM_2023_00401,MRH_2022_00890,2023-06-22,2023-07-22,11,2024-05-31,130.5,232.52999999999997,363.03,Vol,Ouvert
